notriad;no_order;emotion;FINAL
6;2;2;0.5061
6;2;2;2.0775
6;2;2;1.0719
6;2;2;0.5980
6;2;2;1.8924
6;2;2;0.6025
6;2;2;3.1479
6;2;2;3.7792
6;2;2;1.5008
6;2;2;1.2429
6;2;2;0.3111
6;2;2;2.1441
6;2;2;2.0896
6;2;2;1.6254
6;2;2;1.8678
6;2;2;2.2473
6;2;2;0.7942
6;2;2;3.2047
6;2;2;2.7008
6;2;2;1.3017
6;2;2;2.2319
6;2;2;1.3760
6;2;2;2.4025
6;2;2;3.4445
6;2;2;3.6532
6;2;2;2.4790
6;2;2;4.3802
6;2;2;4.3185
6;2;2;2.1369
6;2;2;1.2534
6;2;2;1.6725
6;2;2;0.7956
6;2;2;2.6299
6;2;2;2.1260
6;2;2;0.6021
6;2;2;1.6571
6;2;2;1.7457
6;2;2;2.0567
6;2;2;2.8681
6;2;2;3.0783
6;2;2;1.9036
6;2;2;3.7888
6;2;2;3.4372
6;2;2;1.0861
6;2;2;3.3882
6;2;2;2.9568
6;2;2;4.8645
6;2;2;2.0182
6;2;2;2.5034
6;2;2;4.6831
6;2;2;2.9723
6;2;2;5.9017
6;2;2;6.5699
6;2;2;1.7612
6;2;2;1.5559
6;2;2;2.7257
6;2;2;1.1168
6;2;2;1.5614
6;2;2;4.3805
6;2;2;0.5163
6;2;2;0.3298
6;2;2;1.6999
6;2;2;1.1743
6;2;2;0.8509
6;2;2;1.5228
6;2;2;0.6726
6;2;2;2.7486
6;2;2;3.4040
6;2;2;1.6278
6;2;2;1.6205
6;2;2;0.5152
6;2;2;2.5003
6;2;2;2.5307
6;2;2;1.2952
6;2;2;1.2098
6;2;2;0.7657
6;2;2;2.6302
6;2;2;0.7800
6;2;2;0.4183
6;2;2;2.4433
6;2;2;0.8673
6;2;2;3.7322
6;2;2;4.3302
6;2;2;0.8408
6;2;2;0.6902
6;2;2;0.5145
6;2;2;1.5619
6;2;2;1.8036
6;2;2;2.1856
6;2;2;3.4470
6;2;2;3.0120
6;2;2;4.9221
6;2;2;2.0549
6;2;2;2.5570
6;2;2;4.7368
6;2;2;3.0259
6;2;2;5.9605
6;2;2;6.6236
6;2;2;1.8148
6;2;2;1.6046
6;2;2;2.7794
6;2;2;1.2337
6;2;2;1.5729
6;2;2;4.4393
6;2;2;0.6218
6;2;2;0.4181
6;2;2;1.5922
6;2;2;1.3104
6;2;2;0.8236
6;2;2;1.4010
6;2;2;0.4106
6;2;2;2.7420
6;2;2;3.2853
6;2;2;1.6735
6;2;2;1.7336
6;2;2;0.5989
6;2;2;2.5079
6;2;2;2.6552
6;2;2;1.3136
6;2;2;1.6664
6;2;2;1.3530
6;2;2;3.1156
6;2;2;1.3612
6;2;2;1.0348
6;2;2;2.9244
6;2;2;1.5669
6;2;2;4.1786
6;2;2;4.8096
6;2;2;1.1394
6;2;2;0.6236
6;2;2;1.0720
6;2;2;1.1811
6;2;2;1.1067
6;2;2;2.6520
6;2;2;2.5601
6;2;2;2.1160
6;2;2;3.9870
6;2;2;1.8082
6;2;2;1.6634
6;2;2;3.7891
6;2;2;2.1833
6;2;2;5.0744
6;2;2;5.6733
6;2;2;1.1971
6;2;2;1.1195
6;2;2;1.8570
6;2;2;0.4096
6;2;2;1.3070
6;2;2;3.5359
6;2;2;0.4850
6;2;2;0.8500
6;2;2;1.1689
6;2;2;1.7859
6;2;2;1.2341
6;2;2;0.9684
6;2;2;0.9145
6;2;2;2.4102
6;2;2;2.8358
6;2;2;2.0940
6;2;2;2.1865
6;2;2;1.0133
6;2;2;2.8972
6;2;2;2.8604
6;2;2;0.9021
6;2;2;0.9962
6;2;2;1.1369
6;2;2;2.2151
6;2;2;1.6485
6;2;2;1.0645
6;2;2;1.8339
6;2;2;1.4959
6;2;2;2.8382
6;2;2;3.3944
6;2;2;1.9269
6;2;2;1.6295
6;2;2;0.9968
6;2;2;2.4911
6;2;2;1.8783
6;2;2;1.2950
6;2;2;0.8228
6;2;2;0.4141
6;2;2;2.1614
6;2;2;0.9007
6;2;2;0.2687
6;2;2;1.9608
6;2;2;0.5181
6;2;2;3.3947
6;2;2;3.8243
6;2;2;1.2087
6;2;2;1.2035
6;2;2;0.3065
6;2;2;2.0034
6;2;2;2.3816
6;2;2;1.7897
6;2;2;1.0673
6;2;2;0.6327
6;2;2;1.6041
6;2;2;1.2743
6;2;2;0.8502
6;2;2;1.8124
6;2;2;0.9442
6;2;2;3.2108
6;2;2;3.6611
6;2;2;1.5126
6;2;2;1.7205
6;2;2;0.6613
6;2;2;2.4997
6;2;2;2.6786
6;2;2;1.8815
6;2;2;0.8642
6;2;2;1.1926
6;2;2;1.4515
6;2;2;2.0308
6;2;2;1.5273
6;2;2;0.9015
6;2;2;1.6624
6;2;2;2.2468
6;2;2;2.5511
6;2;2;2.2740
6;2;2;2.4768
6;2;2;1.3465
6;2;2;3.1944
6;2;2;2.9069
6;2;2;1.0680
6;2;3;3.3100
6;2;3;2.8673
6;2;3;4.7713
6;2;3;2.0283
6;2;3;2.4096
6;2;3;4.5893
6;2;3;2.9244
6;2;3;5.8473
6;2;3;6.4761
6;2;3;1.6674
6;2;3;1.9011
6;2;3;2.6872
6;2;3;1.5391
6;2;3;2.5035
6;2;3;4.2956
6;2;3;3.9805
6;2;3;3.5364
6;2;3;5.3961
6;2;3;2.6553
6;2;3;3.0309
6;2;3;5.2075
6;2;3;3.5212
6;2;3;6.4951
6;2;3;7.0944
6;2;3;2.3186
6;2;3;2.3247
6;2;3;3.2774
6;2;3;1.3686
6;2;3;2.5285
6;2;3;4.9563
6;2;3;3.6847
6;2;3;3.2657
6;2;3;5.1733
6;2;3;2.3623
6;2;3;2.8125
6;2;3;4.9920
6;2;3;3.2833
6;2;3;6.2050
6;2;3;6.8788
6;2;3;2.0700
6;2;3;1.8626
6;2;3;3.0346
6;2;3;1.2704
6;2;3;1.7918
6;2;3;4.6807
6;2;3;1.4573
6;2;3;1.1164
6;2;3;2.7542
6;2;3;1.2345
6;2;3;0.7651
6;2;3;2.5526
6;2;3;1.4287
6;2;3;4.0758
6;2;3;4.4173
6;2;3;0.7614
6;2;3;0.8013
6;2;3;0.9591
6;2;3;1.3566
6;2;3;1.6498
6;2;3;2.4663
6;2;3;1.2867
6;2;3;1.4521
6;2;3;2.6027
6;2;3;1.9104
6;2;3;1.3267
6;2;3;2.2504
6;2;3;1.8378
6;2;3;3.2282
6;2;3;3.8844
6;2;3;1.8600
6;2;3;1.3684
6;2;3;1.3386
6;2;3;2.1290
6;2;3;1.3644
6;2;3;1.7070
6;2;3;1.1743
6;2;3;1.4666
6;2;3;2.1717
6;2;3;2.1257
6;2;3;1.3888
6;2;3;1.8009
6;2;3;1.7882
6;2;3;3.0525
6;2;3;3.6703
6;2;3;2.1157
6;2;3;1.7301
6;2;3;1.3925
6;2;3;2.1877
6;2;3;1.8112
6;2;3;1.5402
6;2;3;2.1946
6;2;3;1.7504
6;2;3;3.6382
6;2;3;1.1455
6;2;3;1.2865
6;2;3;3.4531
6;2;3;1.7700
6;2;3;4.7089
6;2;3;5.3399
6;2;3;0.5904
6;2;3;0.6060
6;2;3;1.4957
6;2;3;1.2030
6;2;3;1.7327
6;2;3;3.1739
6;2;3;1.3302
6;2;3;0.8198
6;2;3;2.1260
6;2;3;0.8846
6;2;3;0.7916
6;2;3;2.0788
6;2;3;1.0439
6;2;3;3.6883
6;2;3;3.9745
6;2;3;1.0762
6;2;3;1.2851
6;2;3;0.8595
6;2;3;2.0637
6;2;3;2.5142
6;2;3;2.1969
6;2;3;0.4983
6;2;3;0.8706
6;2;3;1.4658
6;2;3;1.7014
6;2;3;1.0038
6;2;3;1.2791
6;2;3;1.0608
6;2;3;2.5902
6;2;3;3.1659
6;2;3;1.8825
6;2;3;1.8588
6;2;3;0.8864
6;2;3;2.6777
6;2;3;2.5895
6;2;3;1.1396
6;2;3;1.2032
6;2;3;0.7343
6;2;3;2.3451
6;2;3;0.7178
6;2;3;0.5822
6;2;3;2.2217
6;2;3;0.9586
6;2;3;3.6741
6;2;3;4.1594
6;2;3;0.8535
6;2;3;1.0027
6;2;3;0.7584
6;2;3;2.0223
6;2;3;2.3472
6;2;3;2.1544
6;2;3;0.9321
6;2;3;0.5070
6;2;3;2.3980
6;2;3;0.9638
6;2;3;0.2627
6;2;3;2.2167
6;2;3;0.7495
6;2;3;3.4528
6;2;3;4.1035
6;2;3;1.1630
6;2;3;0.9236
6;2;3;0.2969
6;2;3;1.7749
6;2;3;1.9251
6;2;3;1.9162
6;2;3;1.5693
6;2;3;1.9883
6;2;3;0.2156
6;2;3;2.9457
6;2;3;2.4533
6;2;3;0.6344
6;2;3;1.9729
6;2;3;1.6819
6;2;3;2.1420
6;2;3;3.1840
6;2;3;3.3942
6;2;3;2.2227
6;2;3;4.1461
6;2;3;3.9482
6;2;3;1.7028
6;2;3;0.7720
6;2;3;0.4575
6;2;3;2.2471
6;2;3;0.9398
6;2;3;0.4185
6;2;3;2.0578
6;2;3;0.7645
6;2;3;3.2854
6;2;3;3.9446
6;2;3;1.2641
6;2;3;1.1069
6;2;3;0.2683
6;2;3;2.0476
6;2;3;1.9773
6;2;3;1.7642
6;2;3;0.9448
6;2;3;1.1975
6;2;3;0.8632
6;2;3;2.1560
6;2;3;1.6546
6;2;3;1.2947
6;2;3;1.1821
6;2;3;2.5585
6;2;3;2.9259
6;2;3;2.3932
6;2;3;2.6034
6;2;3;1.4321
6;2;3;3.3216
6;2;3;3.3625
6;2;3;1.6383
6;2;3;1.6888
6;2;3;1.8223
6;2;3;2.9654
6;2;3;2.1817
6;2;3;1.6646
6;2;3;2.6916
6;2;3;2.1971
6;2;3;3.9046
6;2;3;4.5784
6;2;3;2.0088
6;2;3;1.4187
6;2;3;1.6690
6;2;3;1.7833
6;2;3;1.1013
6;2;3;2.3803
6;2;4;2.4135
6;2;4;1.8386
6;2;4;1.3612
6;2;4;2.7907
6;2;4;5.2041
6;2;4;4.6293
6;2;4;0.5507
6;2;4;2.0382
6;2;4;1.4634
6;2;4;3.1659
6;2;4;0.7048
6;2;4;2.9644
6;2;4;2.3896
6;2;4;2.2398
6;2;4;1.0088
6;2;4;2.8446
6;2;4;5.2578
6;2;4;4.6830
6;2;4;0.1405
6;2;4;3.2223
6;2;4;2.2934
6;2;4;0.5821
6;2;4;1.9195
6;2;4;1.3447
6;2;4;3.2846
6;2;4;0.3918
6;2;4;1.0561
6;2;4;3.3383
6;2;4;1.0488
6;2;4;3.4439
6;2;4;2.8690
6;2;4;1.7603
6;2;4;1.5076
6;2;4;0.7255
6;2;4;1.8140
6;2;4;1.6050
6;2;4;1.9646
6;2;4;4.3061
6;2;4;3.7313
6;2;4;0.9626
6;2;4;2.3374
6;2;4;1.3884
6;2;4;1.0631
6;2;4;2.4059
6;2;4;1.0175
6;2;4;0.9468
6;2;4;1.5135
6;2;4;0.8923
6;2;4;3.7375
6;2;4;0.7077
6;2;4;1.4977
6;2;4;3.7911
6;2;4;0.5861
6;2;4;1.9779
6;2;4;2.8397
6;2;4;0.9886
6;2;4;2.6018
6;2;4;1.6236
6;2;4;3.1804
6;2;4;1.1382
6;2;4;1.1172
6;2;4;3.2341
6;2;4;1.3690
6;2;4;1.4248
6;2;4;2.3408
6;2;4;1.1316
6;2;4;0.4657
6;2;4;2.5029
6;2;4;1.8804
6;2;4;2.7545
6;2;4;0.6816
6;2;4;0.5928
6;2;4;2.8082
6;2;4;0.6531
6;2;4;1.2963
6;2;4;1.9175
6;2;4;0.9938
6;2;4;1.1720
6;2;4;0.8664
6;2;4;2.1594
6;2;4;1.6131
6;2;4;3.2634
6;2;4;0.7527
6;2;4;1.0585
6;2;4;3.3222
6;2;4;0.8004
6;2;4;1.6257
6;2;4;2.4067
6;2;4;1.2318
6;2;4;1.5508
6;2;4;0.7177
6;2;4;1.4367
6;2;4;2.0096
6;2;4;0.7542
6;2;4;4.0278
6;2;4;1.1755
6;2;4;1.7881
6;2;4;4.0815
6;2;4;1.3352
6;2;4;2.2702
6;2;4;3.1349
6;2;4;0.7869
6;2;4;1.1035
6;2;4;1.3868
6;2;4;1.5653
6;2;5;2.8603
6;2;5;5.1104
6;2;5;4.5356
6;2;5;1.2093
6;2;5;3.1349
6;2;5;2.2276
6;2;5;1.1859
6;2;5;3.1909
6;2;5;2.0509
6;2;5;1.3458
6;2;5;3.6437
6;2;5;3.3054
6;2;5;2.6608
6;2;5;3.1714
6;2;5;3.9341
6;2;5;3.3989
6;2;5;5.7286
6;2;5;5.1538
6;2;5;1.1216
6;2;5;3.7716
6;2;5;2.7707
6;2;5;1.0974
6;2;5;3.8250
6;2;5;2.4069
6;2;5;1.4485
6;2;5;4.2619
6;2;5;3.7509
6;2;5;3.2790
6;2;5;3.8265
6;2;5;4.5523
6;2;5;3.0996
6;2;5;5.5130
6;2;5;4.9382
6;2;5;0.4847
6;2;5;3.4748
6;2;5;2.5502
6;2;5;0.4566
6;2;5;3.5935
6;2;5;2.0692
6;2;5;1.2148
6;2;5;4.0463
6;2;5;3.4893
6;2;5;3.0637
6;2;5;3.5714
6;2;5;4.3367
6;2;5;1.1080
6;2;5;3.1390
6;2;5;2.4631
6;2;5;2.1972
6;2;5;1.3905
6;2;5;0.6198
6;2;5;2.2508
6;2;5;1.3788
6;2;5;0.5915
6;2;5;1.2992
6;2;5;1.6656
6;2;5;1.4859
6;2;5;0.9381
6;2;5;1.2715
6;2;5;1.8810
6;2;5;1.2954
6;2;5;2.9854
6;2;5;2.0729
6;2;5;2.6855
6;2;5;1.4307
6;2;5;1.3334
6;2;5;2.7392
6;2;5;1.7201
6;2;5;0.9534
6;2;5;1.9426
6;2;5;1.5300
6;2;5;0.5660
6;2;5;1.5819
6;2;5;1.8882
6;2;5;1.5449
6;2;5;1.3687
6;2;5;2.5981
6;2;5;1.7297
6;2;5;2.8997
6;2;5;1.3896
6;2;5;1.5312
6;2;5;2.9533
6;2;5;1.6325
6;2;5;1.1802
6;2;5;2.0219
6;2;5;1.1748
6;2;5;0.9078
6;2;5;1.6197
6;2;5;1.9833
6;2;5;1.1293
6;2;5;1.6073
6;2;5;3.9741
6;2;5;3.3993
6;2;5;1.2300
6;2;5;1.9719
6;2;5;1.0266
6;2;5;1.2839
6;2;5;2.0565
6;2;5;0.9021
6;2;5;0.8198
6;2;5;2.5074
6;2;5;1.9991
6;2;5;1.5399
6;2;5;2.0487
6;2;5;2.7978
6;2;5;1.0871
6;2;5;2.6291
6;2;5;1.9528
6;2;5;2.8360
6;2;5;1.0164
6;2;5;0.7845
6;2;5;2.8897
6;2;5;1.0708
6;2;5;1.4127
6;2;5;2.0029
6;2;5;1.4621
6;2;5;1.6013
6;2;5;0.7132
6;2;5;0.5831
6;2;5;1.6788
6;2;5;0.8719
6;2;5;1.8105
6;2;5;1.2750
6;2;5;3.4040
6;2;5;0.8026
6;2;5;1.2975
6;2;5;3.4605
6;2;5;0.8030
6;2;5;1.6584
6;2;5;2.5451
6;2;5;0.6046
6;2;5;1.1190
6;2;5;1.0511
6;2;5;1.4051
6;2;5;1.0422
6;2;5;1.0122
6;2;5;2.7424
6;2;5;2.1467
6;2;5;2.5323
6;2;5;0.9863
6;2;5;0.6037
6;2;5;2.5911
6;2;5;1.0762
6;2;5;1.2797
6;2;5;1.8689
6;2;5;1.5592
6;2;5;1.4786
6;2;5;0.6993
6;2;5;0.7432
6;2;5;1.7284
6;2;5;0.4281
6;2;5;2.7377
6;2;5;2.1629
6;2;5;2.4665
6;2;5;0.7319
6;2;5;0.4594
6;2;5;2.5253
6;2;5;0.8184
6;2;5;0.8647
6;2;5;1.6280
6;2;5;1.2710
6;2;5;0.9718
6;2;5;0.4719
6;2;5;0.8976
6;2;5;1.5614
6;2;5;2.1646
6;2;5;0.9398
6;2;5;0.7622
6;2;5;4.9452
6;2;5;1.7792
6;2;5;2.7133
6;2;5;4.9988
6;2;5;1.6635
6;2;5;3.1896
6;2;5;4.0694
6;2;5;1.2636
6;2;5;2.2337
6;2;5;2.2560
6;2;5;1.6826
6;2;5;1.3984
6;2;5;0.3690
6;2;5;2.5790
6;2;5;2.0040
6;2;5;2.6472
6;2;5;0.6058
6;2;5;0.5916
6;2;5;2.7063
6;2;5;0.7239
6;2;5;0.9636
6;2;5;1.8847
6;2;5;1.1131
6;2;5;0.9487
6;2;5;0.5276
6;2;5;0.8751
6;2;5;1.4025
6;2;5;1.3637
6;2;5;1.4489
6;2;5;0.9379
6;2;5;4.1543
6;2;5;0.9884
6;2;5;1.9146
6;2;5;4.2080
6;2;5;0.8740
6;2;5;2.4036
6;2;5;3.2621
6;2;5;0.8424
6;2;5;1.7936
6;2;5;1.4238
6;2;5;0.9155
6;2;5;1.4289
6;2;5;1.6236
6;2;5;3.3873
6;2;5;2.6378
6;2;5;2.1237
6;2;5;1.8446
6;2;5;1.5755
6;2;5;2.1692
6;2;5;2.1033
6;2;5;0.9290
6;2;5;1.6760
6;2;5;1.9325
6;2;5;1.2460
6;2;5;1.9172
6;2;5;2.1957
6;2;5;2.0363
6;2;6;0.6725
6;2;6;0.9303
6;2;6;0.8169
6;2;6;2.1034
6;2;6;2.7216
6;2;6;2.5060
6;2;6;2.8807
6;2;6;3.3543
6;2;6;2.9944
6;2;6;1.3226
6;2;6;3.0238
6;2;6;3.4519
6;2;6;3.2085
6;2;6;1.5668
6;2;6;0.6455
6;2;6;1.3543
6;2;6;1.7997
6;2;6;1.5389
6;2;6;0.9678
6;2;6;1.6708
6;2;6;1.9449
6;2;6;2.7423
6;2;6;3.3605
6;2;6;3.1449
6;2;6;0.9220
6;2;6;1.9664
6;2;6;2.1118
6;2;6;1.6060
6;2;6;3.3102
6;2;6;3.9655
6;2;6;3.7129
6;2;6;1.4856
6;2;6;1.3323
6;2;6;1.0843
6;2;6;2.1803
6;2;6;1.6329
6;2;6;2.4518
6;2;6;3.1232
6;2;6;2.8361
6;2;6;0.9866
6;2;6;1.6934
6;2;6;1.8868
6;2;6;1.3896
6;2;6;0.4554
6;2;6;1.4871
6;2;6;2.4555
6;2;6;3.0484
6;2;6;2.7753
6;2;6;0.8035
6;2;6;1.1282
6;2;6;1.1942
6;2;6;1.2624
6;2;6;1.0034
6;2;6;0.9375
6;2;6;0.7674
6;2;6;4.8514
6;2;6;5.4799
6;2;6;5.2540
6;2;6;2.8482
6;2;6;2.5983
6;2;6;2.1654
6;2;6;3.7172
6;2;6;2.2147
6;2;6;1.5413
6;2;6;2.4259
6;2;6;2.4787
6;2;6;2.6995
6;2;6;3.3197
6;2;6;2.9411
6;2;6;0.9339
6;2;6;1.1711
6;2;6;1.2721
6;2;6;1.5235
6;2;6;1.0400
6;2;6;0.8690
6;2;6;0.8316
6;2;6;0.2859
6;2;6;2.3198
6;2;6;4.0606
6;2;6;4.6788
6;2;6;4.4632
6;2;6;2.0013
6;2;6;2.1700
6;2;6;2.0025
6;2;6;2.9243
6;2;6;1.3579
6;2;6;1.1136
6;2;6;1.6350
6;2;6;1.6879
6;2;6;0.9306
6;2;6;1.5336
6;2;6;2.7332
6;2;6;2.9772
6;2;6;2.3771
6;2;6;1.5063
6;2;6;0.7833
6;2;6;0.9081
6;2;6;1.7369
6;2;6;2.2466
6;2;6;1.7735
6;2;6;1.9720
6;2;6;1.4533
6;2;6;2.9675
6;2;6;1.4606
6;2;6;2.6088
7;1;1;3.1179
7;1;1;1.9018
7;1;1;4.1226
7;1;1;4.3979
7;1;1;7.2428
7;1;1;3.5787
7;1;1;2.3323
7;1;1;4.7129
7;1;1;3.9022
7;1;1;3.0850
7;1;1;9.5136
7;1;1;12.3068
7;1;1;8.1933
7;1;1;5.1985
7;1;1;8.2080
7;1;1;5.4345
7;1;1;8.2187
7;1;1;4.1160
7;1;1;1.5511
7;1;1;4.4888
7;1;1;4.5264
7;1;1;1.6664
7;1;1;3.6134
7;1;1;3.4302
7;1;1;4.1268
7;1;1;1.2198
7;1;1;9.3139
7;1;1;5.3305
7;1;1;10.0095
7;1;1;12.7686
7;1;1;8.6623
7;1;1;5.8617
7;1;1;8.9193
7;1;1;1.8879
7;1;1;4.6456
7;1;1;9.9194
7;1;1;1.0257
7;1;1;3.1946
7;1;1;2.4996
7;1;1;4.0717
7;1;1;1.9929
7;1;1;9.1901
7;1;1;5.1197
7;1;1;1.0947
7;1;1;9.7012
7;1;1;4.1695
7;1;1;2.6850
7;1;1;5.8503
7;1;1;8.5602
7;1;1;5.5767
7;1;1;13.6697
7;1;1;9.5928
7;1;1;4.4883
7;1;1;14.1391
7;1;1;4.4927
7;1;1;2.2791
7;1;1;4.9601
7;1;1;1.6685
7;1;1;2.3102
7;1;1;2.6242
7;1;1;7.3656
7;1;1;3.2885
7;1;1;2.7768
7;1;1;7.8348
7;1;1;2.1770
7;1;1;6.3296
7;1;1;5.2984
7;1;1;8.0218
7;1;1;3.9123
7;1;1;1.1894
7;1;1;4.2521
7;1;1;4.4532
7;1;1;0.7835
7;1;1;5.2308
7;1;1;4.7669
7;1;1;4.9979
7;1;1;9.4058
7;1;1;3.0879
7;1;1;3.0698
7;1;1;2.7395
7;1;1;4.8126
7;1;1;6.9377
7;1;1;4.0555
7;1;1;12.0475
7;1;1;7.9704
7;1;1;2.8829
7;1;1;12.5170
7;1;1;2.8765
7;1;1;1.6453
7;1;1;4.7053
7;1;1;7.7700
7;1;1;7.2780
7;1;1;9.9006
7;1;1;5.8080
7;1;1;3.8192
7;1;1;6.7979
7;1;1;3.4311
7;1;1;2.3211
7;1;1;7.4781
7;1;1;3.0050
7;1;1;7.0607
7;1;1;11.3376
7;1;1;5.0121
7;1;1;2.6971
7;1;1;9.6964
7;1;2;5.0515
7;1;2;7.7503
7;1;2;3.6571
7;1;2;1.5072
7;1;2;4.4980
7;1;2;4.5683
7;1;2;1.1836
7;1;2;5.2318
7;1;2;5.0388
7;1;2;4.8383
7;1;2;9.1213
7;1;2;2.8077
7;1;2;0.8705
7;1;2;7.4860
7;1;2;2.3123
7;1;2;3.0884
7;1;2;4.2425
7;1;2;4.8459
7;1;2;4.6018
7;1;2;1.5937
7;1;2;9.7189
7;1;2;5.9788
7;1;2;1.4449
7;1;2;10.4508
7;1;2;2.4863
7;1;2;4.3257
7;1;2;3.8553
7;1;2;5.7794
7;1;2;2.8831
7;1;2;8.2628
7;1;2;8.4046
7;1;2;11.1839
7;1;2;7.0812
7;1;2;4.0777
7;1;2;7.0884
7;1;2;1.4750
7;1;2;3.0919
7;1;2;8.1943
7;1;2;2.3389
7;1;2;8.0785
7;1;2;12.5583
7;1;2;6.2537
7;1;2;3.1837
7;1;2;10.9367
7;1;2;2.6600
7;1;2;1.6953
7;1;2;4.4728
7;1;2;1.9890
7;1;2;2.7737
7;1;2;1.9487
7;1;2;7.8410
7;1;2;3.7669
7;1;2;2.0468
7;1;2;8.3244
7;1;2;1.5332
7;1;2;5.8293
7;1;2;0.7381
7;1;2;3.6075
7;1;2;4.2068
7;1;2;5.6080
7;1;2;3.7191
7;1;2;5.8316
7;1;2;4.9866
7;1;2;3.1089
7;1;2;1.6628
7;1;2;8.3062
7;1;2;4.4261
7;1;2;2.4631
7;1;2;8.9511
7;1;2;3.4831
7;1;2;5.7684
7;1;2;3.4252
7;1;2;4.2625
7;1;2;4.4434
7;1;2;6.7472
7;1;2;7.5575
7;1;2;10.3219
7;1;2;6.2192
7;1;2;3.4014
7;1;2;6.4619
7;1;2;2.3801
7;1;2;2.1991
7;1;2;7.4528
7;1;2;2.4833
7;1;2;7.2422
7;1;2;11.6961
7;1;2;5.3917
7;1;2;2.3217
7;1;2;10.0736
7;1;2;1.4471
7;1;2;3.1797
7;1;2;5.9238
7;1;2;1.8086
7;1;2;2.7166
7;1;2;4.0520
7;1;2;6.4084
7;1;2;2.3147
7;1;2;3.8561
7;1;2;6.8610
7;1;2;3.0331
7;1;2;7.2831
7;1;2;1.6783
7;1;2;2.3700
7;1;2;5.6666
7;1;2;4.1456
7;1;2;2.1448
7;1;2;1.4496
7;1;2;3.5052
7;1;2;6.4844
7;1;2;3.6363
7;1;2;11.5941
7;1;2;7.5170
7;1;2;2.4567
7;1;2;12.0633
7;1;2;2.4248
7;1;2;2.4340
7;1;2;4.2285
7;1;2;7.3113
7;1;2;1.8499
7;1;2;9.2166
7;1;2;5.3790
7;1;2;7.9359
7;1;2;3.8345
7;1;2;3.1539
7;1;2;5.6874
7;1;2;5.0732
7;1;2;1.6522
7;1;2;6.0191
7;1;2;4.8814
7;1;2;5.3907
7;1;2;9.4310
7;1;2;3.2552
7;1;2;2.0998
7;1;2;7.8618
7;1;2;2.0019
7;1;2;4.9451
7;1;2;7.9454
7;1;2;4.2574
7;1;2;2.0043
7;1;2;4.4395
7;1;2;4.7911
7;1;2;1.9294
7;1;2;5.1148
7;1;2;5.2663
7;1;2;4.8920
7;1;2;8.9289
7;1;2;3.1182
7;1;2;1.7070
7;1;2;7.4441
7;1;2;2.5584
7;1;2;2.8965
7;1;2;3.9130
7;1;2;4.7103
7;1;2;5.2894
7;1;2;2.3028
7;1;2;10.4495
7;1;2;6.4920
7;1;2;1.3610
7;1;2;11.0704
7;1;2;2.2598
7;1;2;3.6161
7;1;2;4.0127
7;1;2;6.3818
7;1;2;2.3095
7;1;2;8.6835
7;1;2;6.6076
7;1;2;9.3947
7;1;2;5.2852
7;1;2;2.3250
7;1;2;5.3608
7;1;2;2.9657
7;1;2;1.8893
7;1;2;6.4277
7;1;2;3.5698
7;1;2;6.2852
7;1;2;10.7621
7;1;2;4.4577
7;1;2;1.5529
7;1;2;9.1396
7;1;2;2.4100
7;1;2;8.7222
7;1;2;11.5106
7;1;2;7.4079
7;1;2;4.3855
7;1;2;7.3978
7;1;2;2.3100
7;1;2;3.2928
7;1;2;8.5021
7;1;2;1.9284
7;1;2;8.3959
7;1;2;12.8848
7;1;2;6.5804
7;1;2;3.5104
7;1;2;11.2623
7;1;2;1.6411
7;1;2;2.4628
7;1;2;0.7920
7;1;2;3.9083
7;1;2;6.8326
7;1;2;3.9622
7;1;2;11.9422
7;1;2;7.8653
7;1;2;2.8933
7;1;2;12.4135
7;1;2;2.7681
7;1;2;2.0907
7;1;2;4.6121
7;1;2;7.6894
7;1;2;2.2388
7;1;2;9.6243
7;1;2;5.7834
7;1;2;8.2996
7;1;2;4.2171
7;1;2;3.1853
7;1;2;5.8218
7;1;2;4.8183
7;1;2;1.6703
7;1;2;6.2608
7;1;2;4.5551
7;1;2;5.6981
7;1;2;9.8337
7;1;2;3.5261
7;1;2;2.0864
7;1;2;8.2178
7;1;2;1.6100
7;1;3;4.8977
7;1;3;7.6908
7;1;3;3.5848
7;1;3;0.8006
7;1;3;3.8572
7;1;3;4.7177
7;1;3;0.8390
7;1;3;4.7523
7;1;3;5.1777
7;1;3;4.5728
7;1;3;9.0616
7;1;3;2.7573
7;1;3;0.6130
7;1;3;7.4392
7;1;3;3.0622
7;1;3;4.5669
7;1;3;7.3783
7;1;3;3.2643
7;1;3;1.2540
7;1;3;3.2043
7;1;3;5.0939
7;1;3;1.5662
7;1;3;4.2883
7;1;3;5.7189
7;1;3;4.2347
7;1;3;8.7236
7;1;3;2.4260
7;1;3;1.3585
7;1;3;7.1032
7;1;3;3.8600
7;1;3;7.1501
7;1;3;9.9593
7;1;3;6.4605
7;1;3;2.9925
7;1;3;5.8099
7;1;3;2.4953
7;1;3;3.7927
7;1;3;6.9301
7;1;3;4.0890
7;1;3;6.8274
7;1;3;11.3119
7;1;3;5.0637
7;1;3;3.1501
7;1;3;9.6895
7;1;3;4.2446
7;1;3;5.4498
7;1;3;8.2442
7;1;3;4.3904
7;1;3;1.6027
7;1;3;4.0581
7;1;3;4.4281
7;1;3;2.1919
7;1;3;5.1812
7;1;3;5.2469
7;1;3;5.1240
7;1;3;9.6128
7;1;3;3.3500
